BUSINESS_NAME,LICENCEE_NAME,LICENCE,CIVIC_ADDRESS,MAILING_ADDRESS,APPLICATION_DATE,APPROVED_DATE,LICENCE_STATE,RESIDENT_STATUS,IMBL,YEAR_OPENED,NAICS_CODE,NAICS_DESCRIPTION,NWID,PROPERTY_NUMBER,ObjectId
ONLINE CONSTRUCTORS LTD,ONLINE CONSTRUCTORS LTD,133305,"BUSINESS - OUT OF TOWN
",,20200715000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,864
SAIDA'S SOAP,"HARLE, SAIDA",133307,"303-428 AGNES ST
NEW WESTMINSTER BC  V3L 1G1",,20200715000000,20201117,APPROVED,RESIDENT,No,2020,454,Retail trade / Non-store retailers,,,865
TECHNIART HAIR & BEAUTY INC,TECHNIART HAIR & BEAUTY INC,133308,"344 ALBERTA ST
NEW WESTMINSTER BC  V3L 3J5",,20200714000000,20201117,APPROVED,RESIDENT,No,2020,812115,Beauty salons,,,866
DR. RICHARD HO,"HO, RICHARD",133303,"304-250 KEARY ST
NEW WESTMINSTER BC  V3L 5E7",,20200714000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,867
MOLSON HOME RENOVATIONS INC,MOLSON HOME RENOVATIONS INC,133302,"BUSINESS - OUT OF TOWN
",,20200714000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,868
ITTY BITTY GEEKY GACK,"PHARE-MILLARD, JENNIFER",133301,"462 KELLY ST
NEW WESTMINSTER BC  V3L 3T9",,20200713000000,20201117,APPROVED,RESIDENT,No,2020,313,Manufacturing / Textile mills,,,869
NAVRAJ SINGH HERAN MD INC,NAVRAJ SINGH HERAN MD INC,133292,"304-250 KEARY ST
NEW WESTMINSTER BC  V3L 5E7",,20200709000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,870
ELEMENT SPRAY FOAM INC,ELEMENT SPRAY FOAM INC,133293,"BUSINESS - OUT OF TOWN
",,20200709000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,871
CM CARPENTRY & RENOVATIONS,"MARTIN, CYRIL",133288,"BUSINESS - OUT OF TOWN
",,20200708000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,872
WESTMINSTER HOUSE SOCIETY,WESTMINSTER HOUSE SOCIETY,133291,"609 THIRD AVE
NEW WESTMINSTER BC  V3M 1N4",,20200708000000,20201117,APPROVED,RESIDENT,No,2020,8134,Civic and social organizations,,,873
COLUMBIA SQUARE LAW OFFICE PERSONAL LAW CORPORATION,COLUMBIA SQUARE LAW OFFICE PERSONAL LAW CORPORATION,133289,"837 CARNARVON ST
NEW WESTMINSTER BC  V3M 1G2",,20200708000000,20201117,APPROVED,RESIDENT,No,2020,5411,Legal services,,,874
OAKSTONE DEVELOPMENTS,AV & BD ELECTRIC LTD,133290,"BUSINESS - OUT OF TOWN
",,20200708000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,875
K.BIRKETT PROJECTS,"BIRKETT, KYLE-JORDAN",133285,"236 THIRD ST
NEW WESTMINSTER BC  V3L 2R6",,20200707000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,876
WHITE SHIRT DESIGN & DEVELOPMENT,"LOWE, MARTIN",133286,"572 COLBY ST
NEW WESTMINSTER BC  V3L 3Z1",,20200707000000,20201117,APPROVED,RESIDENT,No,2020,5415,Computer systems design and related services,,,877
DR. CAMERON CUNNINGHAM,"CUNNINGHAM, CAMERON",133284,"304-250 KEARY ST
NEW WESTMINSTER BC  V3L 5E7",,20200707000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,878
TIP TO TOE,"GIFFORD, SANDRA",133281,"467 CUMBERLAND ST
NEW WESTMINSTER BC  V3L 3G7",,20200706000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,879
NEKO SALON,"CHIENG, ANITA",133282,"718 SIXTH ST
NEW WESTMINSTER BC  V3L 3C5",,20200706000000,20210224,APPROVED,RESIDENT,No,2020,81211,Hair care and esthetic services,,,880
WEST YORK HOMES,WEST YORK HOMES LTD,133276,"BUSINESS - OUT OF TOWN
",,20200703000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,881
DR. JONATHAN BLASBERG,"BLASBERG, JONATHAN S",133278,"205-1011 FOURTH AVE
NEW WESTMINSTER BC  V3M 1T3",,20200703000000,20201117,APPROVED,RESIDENT,No,2020,62133,Offices of mental health practitioners (except physicians),,,882
WOOMI SUSHI,JAGIYA CUISINE LTD,133277,"28-800 MCBRIDE BLVD
NEW WESTMINSTER BC  V3L 2B8",,20200703000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,883
HIDDEN WONDERS,HIDDEN WONDERS PRODUCTIONS,133274,"662 CLARKSON ST
NEW WESTMINSTER BC  V3M 1E9",,20200702000000,20201117,APPROVED,RESIDENT,No,2020,711,"Arts, entertainment & recreation / Performing arts, spectator sports & related",,,884
"DENNIS CAOUETTE, RMT","CAOUETTE, DENNIS",133264,"756 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1B4",,20200629000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,885
"QUIST, RYAN","QUIST, RYAN",133263,"490 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3X5",,20200626000000,20201117,APPROVED,RESIDENT,No,2020,711511,Independent visual artists and artisans,,,886
CANADA EDUGLOBAL HOLDINGS INC,CANADA EDUGLOBAL HOLDINGS INC,133262,"500-628 SIXTH AVE
NEW WESTMINSTER BC  V3M 6Z1",,20200625000000,20201117,APPROVED,RESIDENT,No,2020,54161,Management consulting services,,,887
CANADA LONG INVESTMENT GROUP,CANADA LONG INVESTMENT GROUP CORP.,133261,"550-628 SIXTH AVE
NEW WESTMINSTER BC  V3M 6Z1",,20200625000000,20201117,APPROVED,RESIDENT,No,2020,533,Real estate & rental & leasing / Lessors of non-financial intangible assets,,,888
C3 DEVELOPMENT LIMITED PARTNERSHIP,C3 DEVELOPMENT LIMITED PARTNERSHIP,133260,"550-628 SIXTH AVE
NEW WESTMINSTER BC  V3M 6Z1",,20200624000000,20201117,APPROVED,RESIDENT,No,2020,236220,Commercial and Institutional building construction,,,889
HAND AND SEW LEATHER,"ENNS, STEVEN",133259,"47 SIXTH ST
NEW WESTMINSTER BC  V3L 2Z1",,20200624000000,20201117,APPROVED,RESIDENT,No,2020,316,Manufacturing / Leather & allied product mfg.,,,890
CARE AT HOME SERVICES,CARE AT HOME SERVICES ADVANCIA SOLUTIONS INC,133255,"BUSINESS - OUT OF TOWN
",,20200622000000,20201117,APPROVED,NON-RESIDENT,No,2020,6216,Home health care services,,,891
KALIBER POWER CORP.,KALIBER POWER CORP.,133258,"BUSINESS - OUT OF TOWN
",,20200622000000,20201117,APPROVED,NON-RESIDENT,No,2020,23821,Electrical contractors and other wiring installation contractors,,,892
NEW WEST ORAL SURGERY,DR. R.P. GREWAL AND DR. A.S. VILLING INC,133252,"982 QUAYSIDE DR
NEW WESTMINSTER BC",,20200619000000,20201117,APPROVED,RESIDENT,No,2020,6212,Offices of dentists,,,893
TIGER SUGAR,1228645 BC LTD,133249,"33 EIGHTH ST
NEW WESTMINSTER BC",,20200619000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,894
OHNE & CO.,"PETERSON, MIKAELA",133248,"219-22 E ROYAL AVE
NEW WESTMINSTER BC  V3L 0H1",,20200619000000,20201117,APPROVED,RESIDENT,No,2020,454,Retail trade / Non-store retailers,,,895
OFFWORLD DEFENCE SIMULATIONS LTD,OFFWORLD DEFENCE SIMULATIONS LTD,133251,"300-625 AGNES ST
NEW WESTMINSTER BC  V3M 5Y4",,20200619000000,20201117,APPROVED,RESIDENT,No,2020,5415,Computer systems design and related services,,,896
SLC CONTRACTING LTD,SLC CONTRACTING LTD,133247,"1-1031 SIXTH AVE
NEW WESTMINSTER BC  V3M 2B7",,20200618000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,897
NEW WESTMINSTER MASSAGE THERAPY CLINIC,IMD INVESTMENTS LTD,133244,"102-661 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1A8",,20200617000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,898
NEW WESTMINSTER MASSAGE THERAPY CLINIC,IMD INVESTMENTS LTD,133244,"104-661 COLUMBIA ST
NEW WESTMINSTER BC  V3M 1A8",,20200617000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,899
MARATHON MOTORS INC,MARATHON MOTORS INC,133245,"210 TWELFTH ST
NEW WESTMINSTER BC  V3M 4H2",,20200617000000,20201127,APPROVED,RESIDENT,No,2020,4411,Automobile dealers,,,900
VANCOUVER PROS HARWARE AND SOFTWARE,"YOUNG, MATHEW
ZOUEV, NIKITA",133243,"2116-244 SHERBROOKE ST
NEW WESTMINSTER BC  V3L 0A3",,20200616000000,20201117,APPROVED,RESIDENT,No,2020,8112,Electronic and precision equipment repair and maintenance,,,901
STEWART FUOCO CONSTRUCTION,"FUOCO, STEWART",133242,"509 THIRD ST
NEW WESTMINSTER BC  V3L 2S7",,20200615000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,902
SMT. STAR CLEANING SERVICE,"TEKLE, DAWIT SEMERE",133239,"301-702 GLOUCESTER ST
NEW WESTMINSTER BC  V3M 1K7",,20200612000000,20201117,APPROVED,RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,903
BUR-HAN GARDEN & LAWN CARE,BUR-HAN SERVICES INC,133238,"BUSINESS - OUT OF TOWN
",,20200611000000,20201117,APPROVED,NON-RESIDENT,No,2020,56173,Landscaping services,,,904
CANAWRAP IMAGING INC,CANAWRAP IMAGING INC,133235,"2-30 CAPILANO WAY
NEW WESTMINSTER BC  V3L 5M3",,20200610000000,20201117,APPROVED,RESIDENT,No,2020,5418,"Advertising, public relations, and related services",,,905
AYROS DOG GROOMING SALON,"MONTILLA, AYMARA",133237,"722 TWELFTH ST
NEW WESTMINSTER BC  V3M 4J9",,20200610000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,906
KONING & SONS LANDSCAPING LTD,KONING & SONS LANDSCAPING LTD,133236,"BUSINESS - OUT OF TOWN
",,20200610000000,20201117,APPROVED,NON-RESIDENT,No,2020,56173,Landscaping services,,,907
GRACE SHOE REPAIR,JASUNG STORES LTD,133232,"124A-610 SIXTH ST
NEW WESTMINSTER BC  V3L 3C2",,20200609000000,20201117,APPROVED,RESIDENT,No,2020,81143,Footwear and leather goods repair,,,908
ESSENTIAL NEW WEST GOODS CO.,"SOMERVILLE, KATHLEEN",133234,"B-323 SIMPSON ST
NEW WESTMINSTER BC  V3L 3K1",,20200609000000,20201117,APPROVED,RESIDENT,No,2020,453,Retail trade / Misc. store retailers,,,909
PANDORA'S LOCKS,1252140 BC LTD,133231,"405 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1A9",,20200608000000,20201117,APPROVED,RESIDENT,No,2020,713999,All other amusement and recreation industries,,,910
"CHIKA ARAKAWA, RMT","ARAKAWA, CHIKA",133227,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200604000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,911
FIFTH CHORD STUDIOS,BILLARD ARCHITECTURE INC,133225,"B1-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20200604000000,20201117,APPROVED,RESIDENT,No,2020,5122,Sound recording industries,,,912
BEST BEAUTY,"GREWAL, SONYA",133223,"1314 EWEN AVE
NEW WESTMINSTER BC  V3M 5E8",,20200604000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,913
U & A WAFA GENERAL CONTRACTING,"SULTANI, WAFA",133226,"356 PEMBINA ST
NEW WESTMINSTER BC  V3M 5J6",,20200604000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,914
ALL WHEELS AUTO SALES,"QURBAN ALI, MOHAMMAD DAUD",133224,"1028 AUCKLAND ST
NEW WESTMINSTER BC  V3M 1K8",,20200604000000,20210901,APPROVED,RESIDENT,No,2020,4411,Automobile dealers,,,915
ABA AND B HOME MAINTENANCE,"RUSI, BENJAMIN",133222,"104-700 HAMILTON ST
NEW WESTMINSTER BC  V3M 2M6",,20200603000000,20201117,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,916
DAELYN CONSTRUCTION LTD,DAELYN CONSTRUCTION LTD,133220,"BUSINESS - OUT OF TOWN
",,20200603000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,917
PAOLO'S PLUMBING & HEATING LTD,PAOLO'S PLUMBING & HEATING LTD,133218,"BUSINESS - OUT OF TOWN
",,20200603000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,918
MISSORI EXCAVATION LTD,MISSORI EXCAVATION LTD,133221,"BUSINESS - OUT OF TOWN
",,20200603000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,919
MATCON UNDERGROUND UTILITIES LTD,MATCON UNDERGROUND UTILITIES LTD,133217,"BUSINESS - OUT OF TOWN
",,20200602000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,920
J'S BRILLIANT HAIR,"OH, JESSICA",133216,"130-401 EIGHTH ST
NEW WESTMINSTER BC  V3M 3R5",,20200529000000,20201117,APPROVED,RESIDENT,No,2020,812115,Beauty salons,,,921
GQ PRODUCTION,"HICKS, BOBBY",133212,"936 THIRTEENTH ST
NEW WESTMINSTER BC  V3M 4N3",,20200528000000,20201117,APPROVED,RESIDENT,No,2020,711511,Independent visual artists and artisans,,,922
PEARTY HOME SERVICES,"PINDER, JENNIFER",133214,"1923 RIVER DR
NEW WESTMINSTER BC  V3M 2B1",,20200528000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,923
PELICAN BOOKKEEPING & PAYROLL SERVICES,"HAWKINS, KRISTINA",133209,"210-215 BROOKES ST
NEW WESTMINSTER BC  V3M 0G5",,20200527000000,20201117,APPROVED,RESIDENT,No,2020,5412,"Accounting, tax preparation, bookkeeping and payroll services",,,924
KIT'S KITCHEN BATH AND FLOORS LTD,KIT'S KITCHEN BATH AND FLOORS LTD,133210,"102-131 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3V9",,20200527000000,20201117,APPROVED,RESIDENT,No,2020,4441,Building material and supplies dealers,,,925
REFERRED QUALITY RESTORATIONS LTD,REFERRED QUALITY RESTORATIONS LTD,133206,"815 FIFTH ST
NEW WESTMINSTER BC  V3L 2Y5",,20200526000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,926
REFERRED QUALITY RESTORATIONS LTD,REFERRED QUALITY RESTORATIONS LTD,133207,"815 FIFTH ST
NEW WESTMINSTER BC  V3L 2Y5",,20200526000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,927
PRECIOUS EARLY YEARS CHILDCARE CENTER,PRECIOUS EARLY YEARS CHILDCARE INC,133205,"733 THIRTEENTH ST
NEW WESTMINSTER BC  V3M 4M6",,20200525000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,928
DIAMOND PARKING/DPS #4608,DIAMOND PARKING LTD,133204,"COMPLX-510 AGNES ST
NEW WESTMINSTER BC  V3L 0J6",,20200525000000,20201217,APPROVED,RESIDENT,No,2020,81293,Parking lots and garages,,,929
WILDWESTDYE,"GLAZIER, REBECCA",133202,"606-1026 QUEENS AVE
NEW WESTMINSTER BC  V3M 6B2",,20200525000000,20201117,APPROVED,RESIDENT,No,2020,45113,"Sewing, needlework and piece goods stores",,,930
"WENDY GAGNON, SMALL BUSINESS CONSULTANT & LEADERSHIP COACH","GAGNON, WENDY",133203,"209-290 FRANCIS WAY
NEW WESTMINSTER BC  V3L 0C4",,20200525000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,931
RONOS SERVICES,RONOS SERVICES CORP.,133201,"BUSINESS - OUT OF TOWN
",,20200522000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,932
FUN CANTONESE BASIC,1223644 BC LTD,133200,"220 SIXTH ST
NEW WESTMINSTER BC  V3L 3A2",,20200522000000,20201117,APPROVED,RESIDENT,No,2020,61163,Language schools,,,933
TWIN LIONS CONTRACTING,TWIN LIONS CONTRACTING LTD,133199,"BUSINESS - OUT OF TOWN
",,20200522000000,20201117,APPROVED,NON-RESIDENT,No,2020,236220,Commercial and Institutional building construction,,,934
VANCOUVER'S THE RENO KING,"ALTON, ROXANNA D",133198,"BUSINESS - OUT OF TOWN
",,20200521000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,935
CHERNOFF MUSIC,"CHERNOFF, WILLIAM",133197,"1433 HAMILTON ST
NEW WESTMINSTER BC  V3M 2N5",,20200520000000,20201117,APPROVED,RESIDENT,No,2020,5122,Sound recording industries,,,936
R.E. MARTIN PLUMBING & HEATING LTD,R.E. MARTIN PLUMBING & HEATING LTD,133196,"513-65 FIRST ST
NEW WESTMINSTER BC  V3L 5K9",,20200520000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,937
HIATT PLUMBING AND HEATING INC,HIATT PLUMBING AND HEATING INC,133192,"101-625 PARK CRES
NEW WESTMINSTER BC  V3L 5W4",,20200519000000,20201117,APPROVED,RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,938
HIATT PLUMBING AND HEATING INC,HIATT PLUMBING AND HEATING INC,133193,"101-625 PARK CRES
NEW WESTMINSTER BC  V3L 5W4",,20200519000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,939
1222555 BC LTD,1222555 BC LTD,133187,"452 ELMER ST
NEW WESTMINSTER BC  V3L 4M5",,20200514000000,20201117,APPROVED,RESIDENT,No,2020,54169,Other scientific and technical consulting services,,,940
BUEPOINT CONSULTING LTD,BUEPOINT CONSULTING LTD,133185,"7-512 SHARPE ST
NEW WESTMINSTER BC  V3M 4R2",,20200513000000,20201117,APPROVED,RESIDENT,No,2020,54133,Engineering services,,,941
HSMT CO.,HSM TRADING CO. LTD,133186,"209-332 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1A6",,20200513000000,20201117,APPROVED,RESIDENT,No,2020,414,Wholesale trade / Personal & household goods whl.,,,942
NEW WEST PHOTO LAB,"KADIC, ALMIR",133183,"630 TWELFTH ST
NEW WESTMINSTER BC  V3M 4J4",,20200512000000,20201117,APPROVED,RESIDENT,No,2020,81292,Photo finishing services,,,943
BRAUN FINANCIAL SERVICES LTD,BRAUN FINANCIAL SERVICES LTD,133182,"325-555 SIXTH ST
NEW WESTMINSTER BC  V3L 5H1",,20200512000000,20201117,APPROVED,RESIDENT,No,2020,5242,"Agencies, brokerages and other insurance related activities",,,944
ELIXIR CONSULTING INC,ELIXIR CONSULTING INC,133184,"109 MCINNES ST
NEW WESTMINSTER BC  V3M 1K1",,20200512000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,945
TIGER GROOMING & BEAUTY LOUNGE,"TAGHAN, ALI SAHBA",133179,"615 CARNARVON ST
NEW WESTMINSTER BC  V3M 1E3",,20200508000000,20201117,APPROVED,RESIDENT,No,2020,812115,Beauty salons,,,946
THE RESTORERS GROUP INC,THE RESTORERS GROUP INC,133176,"524 SHARPE ST
NEW WESTMINSTER BC  V3M 4R2",,20200507000000,20201117,APPROVED,RESIDENT,No,2020,2381,"Foundation, structure, and building exterior contractors",,,947
THE RESTORERS GROUP INC,THE RESTORERS GROUP INC,133177,"524 SHARPE ST
NEW WESTMINSTER BC  V3M 4R2",,20200507000000,20201117,APPROVED,RESIDENT,Yes,2020,2381,"Foundation, structure, and building exterior contractors",,,948
TEK CLIMATE CONTROL SYSTEMS LTD,TEK CLIMATE CONTROL SYSTEMS LTD,133172,"BUSINESS - OUT OF TOWN
",,20200501000000,20201117,APPROVED,NON-RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,949
WAIO EVENTS LTD,WAIO EVENTS LTD,133170,"2-312 CARNARVON ST
NEW WESTMINSTER BC  V3L 5H6",,20200430000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,950
SUNBURST STONE,SUNBURST STONE LTD,133171,"BUSINESS - OUT OF TOWN
",,20200430000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,951
FLOWERPOWER DELIVERY,TREEWELL CONSULTING LTD,133169,"1908-608 BELMONT ST
NEW WESTMINSTER BC  V3M 0G8",,20200429000000,20201117,APPROVED,RESIDENT,No,2020,4921,Couriers,,,952
KREATIVE NICHES SOLUTIONS,"AGRAWAL, KUNAL",133168,"210-288 HAMPTON ST
NEW WESTMINSTER BC  V3M 5L9",,20200428000000,20201117,APPROVED,RESIDENT,No,2020,454,Retail trade / Non-store retailers,,,953
MOTHER EARTH GARDENS AND DESIGN INC,MOTHER EARTH GARDENS AND DESIGN INC,133167,"BUSINESS - OUT OF TOWN
",,20200427000000,20201117,APPROVED,NON-RESIDENT,No,2020,56173,Landscaping services,,,954
MARKLEY CONSTRUCTION LTD,MARKLEY CONSTRUCTION LTD,133163,"BUSINESS - OUT OF TOWN
",,20200424000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,955
URBAN ROOTS CONTRACTING INC,URBAN ROOTS CONTRACTING INC,133164,"BUSINESS - OUT OF TOWN
",,20200424000000,20201117,APPROVED,NON-RESIDENT,No,2020,236110,Residential building construction (handyman),,,956
NORTHWOOD ROOFING LTD,NORTHWOOD ROOFING LTD,133161,"BUSINESS - OUT OF TOWN
",,20200423000000,20201117,APPROVED,NON-RESIDENT,No,2020,238160,Roofing contractors,,,957
EGGERT PROJECTS LTD,EGGERT PROJECTS LTD,133162,"BUSINESS - OUT OF TOWN
",,20200423000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,958
CHATIME NEW WEST,1238263 BC LTD,133159,"51 SIXTH ST
NEW WESTMINSTER BC  V3L 0J2",,20200421000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,959
PACART VANCOUVER,PACART VANCOUVER,133157,"BUSINESS - OUT OF TOWN
",,20200421000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,960
THOMAS SASAKI GROUNDS AND LAWN CARE,"SASAKI, THOMAS ALEXANDER SHOJI",133156,"610-500 ROYAL AVE
NEW WESTMINSTER BC  V3L 0G5",,20200421000000,20201117,APPROVED,RESIDENT,Yes,2020,56173,Landscaping services,,,961
THOMAS SASAKI GROUND AND LAWN CARE,"SASAKI, THOMAS ALEXANDER SHOJI",133155,"610-500 ROYAL AVE
NEW WESTMINSTER BC  V3L 0G5",,20200421000000,20201117,APPROVED,RESIDENT,No,2020,56173,Landscaping services,,,962
SACRED SPACES,"JEWALL, JHADTEN",133154,"501-74 RICHMOND ST
NEW WESTMINSTER BC  V3L 5T1",,20200420000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,963
QUARTERS N TIME,"EADIE, NOLAN
MCGILLVREY, MICHELLE",133152,"105-702 GLOUCESTER ST
NEW WESTMINSTER BC  V3M 1K7",,20200417000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,964
FRASER MEDICAL SUPPLY,1253855 BC LTD,133153,"1006 DUBLIN ST
NEW WESTMINSTER BC  V3M 2Y8",,20200417000000,20201117,APPROVED,RESIDENT,No,2020,414,Wholesale trade / Personal & household goods whl.,,,965
STEPUP ENGLISH ABROAD,"FREIRE, DEISIENE DE OLIVEIRA",133149,"1207-8 LAGUNA CRT
NEW WESTMINSTER BC  V3M 6M6",,20200416000000,20201117,APPROVED,RESIDENT,No,2020,6117,Educational support services,,,966
UNIFOR,UNION BUILDING CORPORATION OF CANADA,133148,"326 TWELFTH ST
NEW WESTMINSTER BC  V3M 4H6",,20200416000000,20210322,APPROVED,RESIDENT,No,2020,8134,Civic and social organizations,,,967
MAGNOLIA APARTMENTS,YEN & KONG FIFTH AVE HOLDINGS LTD,133150,"325 ASH ST
NEW WESTMINSTER BC  V3M 3M8",,20200416000000,20211103,APPROVED,RESIDENT,No,2020,531111,Lessors of residential buildings and dwellings (except social housing projects),,,968
HALLMARK PROJECTS LTD,HALLMARK PROJECTS LTD,133147,"703-620 SEVENTH AVE
NEW WESTMINSTER BC  V3M 5T6",,20200415000000,20201117,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,969
RAINBOW BUNNIES,"BANDARA, IMASHA",133146,"536 AMESS ST
NEW WESTMINSTER BC  V3L 4A9",,20200415000000,20201117,APPROVED,RESIDENT,No,2020,6244,Child day-care services,,,970
HALLMARK PROJECTS LTD,HALLMARK PROJECTS LTD,133145,"703-620 SEVENTH AVE
NEW WESTMINSTER BC  V3M 5T6",,20200414000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,971
ANSER POWER SYSTEMS,ANSER POWER SYSTEMS INC,133144,"BUSINESS - OUT OF TOWN
",,20200409000000,20201117,APPROVED,NON-RESIDENT,No,2020,23821,Electrical contractors and other wiring installation contractors,,,972
ARHITRAV DESIGN & CONSTRUCTION,"ZLATOVIC, LUIZA",133143,"901 FIFTH ST
NEW WESTMINSTER BC  V3L 2Y5",,20200408000000,20201117,APPROVED,RESIDENT,Yes,2020,54131,Architectural services,,,973
THE ONE AUTO SALES,THE ONE LEASING AND RENTAL LTD,133142,"405 BRUNETTE AVE
NEW WESTMINSTER BC  V3L 3E9",,20200407000000,20201117,APPROVED,RESIDENT,No,2020,4411,Automobile dealers,,,974
ROCK SURGEONS,"STEER, DAVID",133139,"BUSINESS - OUT OF TOWN
",,20200407000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,975
GATHEREDN ROOTS WELLNESS,"SHIRDELAN, MARZIEH",133141,"328 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1A6",,20200407000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,976
LUND PROJECTS LTD,LUND PROJECTS LTD,133135,"BUSINESS - OUT OF TOWN
",,20200402000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,979
NEXUS SECURITY SERVICES LTD,NEXUS SECURITY SERVICES LTD,133133,"1604 LONDON ST
NEW WESTMINSTER BC  V3M 3C7",,20200331000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,980
TYBO CONTRACTING LTD,TYBO CONTRACTING LTD,133134,"BUSINESS - OUT OF TOWN
",,20200331000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,981
LEGACY LIVING SOLUTIONS MANAGEMENT INC,LEGACY LIVING SOLUTIONS MANAGEMENT INC,133132,"BUSINESS - OUT OF TOWN
",,20200330000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,982
URBAN IMPACT,URBAN IMPACT RECYCLING LTD,133131,"10 SPRUCE ST
NEW WESTMINSTER BC  V3L 5G6",,20200329000000,20201117,APPROVED,RESIDENT,No,2020,49311,General warehousing and storage,,,983
